Date,Open,High,Low,Close,Volume
2020-12-11,340.64,350.93,334.08,348.85,6102083
2020-12-14,427.68,429.38,425.42,426.6,2770971
2020-12-15,453.68,464.66,436.28,436.62,7315270
2020-12-16,191.23,198.83,178.51,184.62,3252313
2020-12-17,184.82,196.96,181.52,190.45,3039242
2020-12-18,344.39,352.17,335.8,341.95,7378252
2020-12-21,264.41,269.22,258.67,264.31,2226642
2020-12-22,435.94,437.84,421.21,435.79,1126259
2020-12-23,460.01,466.31,450.94,464.96,6647061
2020-12-24,241.37,243.3,221.58,227.36,5090798
2020-12-25,194.75,198.29,193.65,195.79,1838628
2020-12-28,412.21,431.96,405.11,419.85,2409399
2020-12-29,209.92,218.8,200.28,217.86,4014445
2020-12-30,429.05,439.68,418.98,439.65,4332299
2020-12-31,269.5,286.97,263.18,268.78,5738012
2021-01-01,367.02,386.93,352.44,377.51,8496340
2021-01-04,138.21,149.87,120.72,131.74,1124283
2021-01-05,349.54,365.79,330.77,331.05,5637412
2021-01-06,280.71,287.25,264.61,264.81,8020847
2021-01-07,334.64,340.76,317.63,328.28,4734073
2021-01-08,167.21,175.26,156.19,165.5,7107921
2021-01-11,394.75,408.2,378.23,378.91,4877995
2021-01-12,445.12,458.76,439.05,452.59,7505658
2021-01-13,186.7,193.0,178.73,182.92,5841700
2021-01-14,138.29,140.95,131.95,136.99,8261231
2021-01-15,109.46,122.1,100.11,106.73,3893630
2021-01-18,356.79,359.36,351.08,352.46,4001046
2021-01-19,342.84,354.41,323.61,336.15,1037117
2021-01-20,318.68,332.55,312.42,317.1,3025558
2021-01-21,192.78,206.79,190.82,199.36,8320756
2021-01-22,256.36,271.43,245.83,250.92,4355672
2021-01-25,337.79,355.25,336.65,346.1,5382653
2021-01-26,298.71,308.71,296.5,298.42,4598557
2021-01-27,495.11,509.72,490.73,503.47,6249534
2021-01-28,154.58,166.96,145.29,161.63,1948784
2021-01-29,378.06,381.79,369.39,370.76,7414775
2021-02-01,261.73,262.24,245.73,253.46,6086382
2021-02-02,271.28,276.97,256.49,257.94,5413319
2021-02-03,387.04,395.9,378.51,388.91,2861591
2021-02-04,376.97,389.32,370.3,375.33,6118168
2021-02-05,496.5,513.5,490.17,502.48,6714557
2021-02-08,151.36,155.28,135.88,145.92,2685978
2021-02-09,141.64,144.15,140.6,143.89,9634223
2021-02-10,389.74,409.01,389.48,400.2,9623145
2021-02-11,331.35,333.52,315.44,325.98,6416300
2021-02-12,209.66,219.23,200.12,207.8,8851801
2021-02-15,131.77,143.48,129.15,142.75,5271061
2021-02-16,134.26,145.09,129.55,141.63,2597259
2021-02-17,457.68,459.4,439.03,444.84,1133407
2021-02-18,176.75,177.89,159.56,175.03,2674842
2021-02-19,229.35,231.46,215.15,222.2,6706208
2021-02-22,190.66,202.37,181.02,198.72,1655860
2021-02-23,242.0,252.89,231.59,249.11,6891709
2021-02-24,127.77,132.44,108.26,112.83,9757350
2021-02-25,307.62,320.38,288.31,310.79,7503784
2021-02-26,127.05,143.45,122.74,128.76,9787367
2021-03-01,420.14,420.97,403.92,408.99,4132090
2021-03-02,193.48,203.45,189.54,193.66,1530901
2021-03-03,316.0,329.79,311.73,324.84,6090769
2021-03-04,452.03,457.08,438.51,442.78,2246511
2021-03-05,360.35,366.51,352.25,352.26,1862634
2021-03-08,313.18,325.46,294.55,316.66,2570925
2021-03-09,229.73,247.69,227.95,231.33,3643508
2021-03-10,233.2,249.4,222.97,225.73,1835489
2021-03-11,367.79,379.46,349.42,356.56,5999682
2021-03-12,497.66,512.26,479.57,491.99,5803829
2021-03-15,364.74,372.03,361.61,366.57,9656521
2021-03-16,323.11,335.93,315.78,316.68,4825971
2021-03-17,392.26,401.58,379.88,400.95,8925660
2021-03-18,286.08,289.88,282.89,287.9,4249950
2021-03-19,124.06,138.09,104.7,115.49,7773060
2021-03-22,324.92,336.05,306.62,316.0,3130586
2021-03-23,483.05,490.22,479.71,484.43,6002838
2021-03-24,170.12,188.35,167.7,180.63,4878979
2021-03-25,376.0,376.42,374.29,374.61,6347519
2021-03-26,180.37,186.69,162.18,166.81,1443604
2021-03-29,314.33,315.47,310.46,314.76,2203307
2021-03-30,138.67,154.0,130.34,136.41,7396119
2021-03-31,280.15,294.19,271.17,279.92,8726409
2021-04-01,402.47,409.09,390.49,406.7,1023088
2021-04-02,239.03,252.54,237.59,247.51,6311344
2021-04-05,365.96,373.88,361.43,365.69,2940929
2021-04-06,418.18,433.31,399.55,422.63,2875390
2021-04-07,470.87,479.95,452.7,453.24,8630360
2021-04-08,193.86,202.1,178.23,195.79,7442627
2021-04-09,259.73,278.42,259.34,268.63,8278770
2021-04-12,160.97,165.98,154.43,163.82,9085898
2021-04-13,496.99,499.4,484.43,498.72,6989520
2021-04-14,470.8,482.49,465.3,481.22,6280619
2021-04-15,315.98,335.37,297.79,331.96,5211656
2021-04-16,436.81,444.37,424.14,434.5,7883784
2021-04-19,308.38,309.62,306.95,307.91,6170428
2021-04-20,349.43,356.22,331.25,342.86,8434462
2021-04-21,135.65,145.77,116.49,136.69,4897619
2021-04-22,402.11,405.35,400.55,404.79,8249671
2021-04-23,151.09,164.25,140.44,145.37,5736340
2021-04-26,430.43,450.38,424.36,448.25,6439234
2021-04-27,412.81,421.85,404.95,418.72,8007176
2021-04-28,383.5,390.59,379.9,390.37,6515270
2021-04-29,114.46,122.48,102.9,120.13,7350851
2021-04-30,221.25,223.55,202.09,208.1,6196682
2021-05-03,205.25,222.91,195.18,198.12,8736334
2021-05-04,244.05,252.35,242.4,243.51,3883553
2021-05-05,135.06,142.8,122.66,128.52,5594927
2021-05-06,474.78,487.98,467.98,480.26,4170663
2021-05-07,321.52,330.36,304.4,325.28,9422719
2021-05-10,222.21,235.17,213.52,232.99,5676637
2021-05-11,258.79,260.02,254.94,258.11,2539605
2021-05-12,278.88,295.16,275.06,275.17,3315160
2021-05-13,340.24,359.05,324.86,331.23,9203419
2021-05-14,306.27,319.25,300.96,302.78,9429173
2021-05-17,467.76,486.85,452.41,464.92,8359315
2021-05-18,298.79,301.81,294.67,298.25,9192934
2021-05-19,496.86,506.41,490.43,491.12,2279938
2021-05-20,440.57,452.61,431.26,438.7,1611204
2021-05-21,183.4,195.04,164.54,170.01,6322432
2021-05-24,472.24,480.27,453.6,470.86,2038734
2021-05-25,146.55,153.31,142.41,147.47,6764290
2021-05-26,426.98,429.52,419.82,424.62,5479143
2021-05-27,252.25,260.08,249.26,253.89,9732009
2021-05-28,451.19,454.44,440.99,453.85,9632908
2021-05-31,447.22,461.91,438.01,443.14,8994880
2021-06-01,422.37,426.55,404.35,415.82,5345237
2021-06-02,416.01,417.18,397.41,411.96,4563069
2021-06-03,221.87,232.92,214.2,224.62,8404544
2021-06-04,132.37,144.27,122.53,142.73,4320938
2021-06-07,261.19,278.63,243.27,256.63,7569089
2021-06-08,169.41,180.95,153.28,166.11,3156941
2021-06-09,377.98,384.89,377.91,378.53,4739941
2021-06-10,238.44,254.5,232.04,245.72,8651879
2021-06-11,490.24,501.05,481.81,487.35,9053620
2021-06-14,356.39,357.97,351.79,352.79,7813020
2021-06-15,428.99,440.31,425.0,433.34,9557770
2021-06-16,153.01,171.17,152.25,162.32,8959298
2021-06-17,444.81,452.73,431.94,433.52,8467870
2021-06-18,469.1,475.03,463.85,471.66,3473301
2021-06-21,294.82,297.69,293.78,296.22,3899650
2021-06-22,342.5,345.53,337.88,339.33,3889888
2021-06-23,405.92,414.58,389.89,401.48,5535211
2021-06-24,169.94,181.85,152.91,173.75,4972622
2021-06-25,301.03,302.64,291.37,297.33,9246820
2021-06-28,259.47,278.26,251.14,261.87,8936154
2021-06-29,158.55,173.65,138.99,150.16,9362469
2021-06-30,247.01,258.75,243.0,252.61,3470319
2021-07-01,127.27,143.84,122.96,142.57,5836363
2021-07-02,110.32,111.93,104.49,109.49,8770326
2021-07-05,154.07,163.6,150.61,151.58,7346374
2021-07-06,485.25,497.85,477.66,486.96,9396319
2021-07-07,319.81,336.38,301.6,332.59,5515878
2021-07-08,486.33,502.0,474.02,476.66,3815839
2021-07-09,273.0,278.54,264.76,278.39,1750506
2021-07-12,224.73,243.54,206.04,241.63,3986189
2021-07-13,302.46,304.94,301.49,301.76,5453293
2021-07-14,275.8,293.31,271.6,291.86,8671711
2021-07-15,142.27,161.68,130.95,142.11,1873002
2021-07-16,356.33,359.87,344.02,357.41,7412771
2021-07-19,186.42,200.86,185.62,192.0,6147984
2021-07-20,347.84,348.64,339.77,343.68,6911625
2021-07-21,360.08,368.19,347.1,360.47,2805166
2021-07-22,160.81,171.14,146.85,165.66,2253159
2021-07-23,124.54,136.15,111.78,112.6,8261969
2021-07-26,412.3,431.02,405.89,420.8,9280934
2021-07-27,283.92,297.37,282.05,284.91,4039933
2021-07-28,123.27,132.89,114.72,121.01,1195507
2021-07-29,497.95,514.14,495.37,501.9,9289069
2021-07-30,123.11,142.12,104.16,121.97,9854326
2021-08-02,378.01,378.46,368.51,371.83,6350317
2021-08-03,493.47,513.12,487.13,489.92,9722875
2021-08-04,195.67,197.39,180.35,182.83,8305626
2021-08-05,156.9,173.19,146.94,147.82,9340133
2021-08-06,148.55,154.16,142.35,147.91,3971413
2021-08-09,221.31,223.95,205.07,223.09,7344661
2021-08-10,140.42,149.22,123.08,126.1,1106948
2021-08-11,376.86,389.74,363.4,388.33,6564834
2021-08-12,124.92,132.54,123.98,130.25,3472385
2021-08-13,303.77,304.86,292.44,300.36,2637346
2021-08-16,498.68,510.67,483.41,501.0,4756082
2021-08-17,425.59,443.64,422.86,440.04,3315632
2021-08-18,346.09,353.75,341.51,342.82,3916561
2021-08-19,222.5,226.83,204.85,215.94,1695269
2021-08-20,349.56,358.41,349.16,355.61,2025926
2021-08-23,310.82,311.78,295.76,305.16,8986988
2021-08-24,270.43,286.84,260.96,282.51,5362110
2021-08-25,152.28,168.81,143.35,145.19,3826866
2021-08-26,454.64,466.4,454.5,462.72,4384754
2021-08-27,279.91,286.98,263.53,276.05,1641800
2021-08-30,177.85,193.84,170.65,179.45,9455394
2021-08-31,247.1,258.2,236.29,243.74,2413387
2021-09-01,265.65,282.17,252.11,270.77,6703795
2021-09-02,431.02,443.64,416.96,440.74,8972439
2021-09-03,393.45,409.13,374.33,391.6,8702333
2021-09-06,407.72,419.69,397.1,415.73,5276977
2021-09-07,104.41,112.7,96.42,102.96,3250056
2021-09-08,266.46,285.62,247.39,251.3,5833461
2021-09-09,292.54,303.36,279.7,281.15,2293520
2021-09-10,107.68,119.78,101.71,102.64,3532230
2021-09-13,203.93,208.34,201.4,204.03,5035702
2021-09-14,404.12,416.63,387.26,397.17,1433073
2021-09-15,154.84,166.28,147.6,161.01,1481537
2021-09-16,314.12,317.82,300.91,313.47,6916645
2021-09-17,186.08,187.27,176.66,177.2,2464308
2021-09-20,104.85,116.94,100.87,104.42,2976553
2021-09-21,196.48,211.75,184.45,191.94,7075766
2021-09-22,490.35,500.82,489.14,495.53,7547652
2021-09-23,420.61,425.15,412.35,414.2,7133784
2021-09-24,483.83,497.16,472.9,476.15,1223626
2021-09-27,295.14,296.74,286.42,296.16,9340169
2021-09-28,143.89,152.73,128.92,148.07,7502160
2021-09-29,319.18,322.45,302.63,306.21,3333731
2021-09-30,281.75,285.44,266.33,274.1,3637588
2021-10-01,437.74,441.79,436.97,438.68,7378001
2021-10-04,139.23,146.97,135.35,144.54,2103035
2021-10-05,295.3,296.32,284.56,290.56,8030161
2021-10-06,160.02,167.98,141.32,144.73,2565831
2021-10-07,229.87,240.1,213.17,233.07,7692801
2021-10-08,394.94,404.61,378.09,388.62,5286258
2021-10-11,290.41,298.06,284.34,287.95,1944545
2021-10-12,250.36,267.14,241.77,251.29,5807971
2021-10-13,257.79,260.7,248.38,254.51,9671805
2021-10-14,283.78,293.89,280.63,285.18,1882816
2021-10-15,414.01,415.25,413.39,413.84,1496626
2021-10-18,456.83,458.26,437.9,446.01,4314004
2021-10-19,482.13,493.61,477.32,477.63,5426719
2021-10-20,414.76,426.08,409.96,422.41,8204563
2021-10-21,226.16,243.72,224.5,227.78,1454318
2021-10-22,375.25,386.41,356.68,357.99,9103974
2021-10-25,275.04,294.24,263.45,283.57,1278429
2021-10-26,201.87,202.84,188.53,199.61,5518037
2021-10-27,436.35,438.31,418.12,434.55,8173449
2021-10-28,115.37,116.25,108.46,112.3,2627255
2021-10-29,460.7,464.41,448.27,451.59,6503194
2021-11-01,284.59,295.42,283.81,292.37,6969709
2021-11-02,354.88,367.79,351.15,362.79,6749621
2021-11-03,363.74,364.65,347.12,351.44,4127813
2021-11-04,458.05,476.97,442.71,473.66,6232829
2021-11-05,354.67,371.51,347.66,350.14,9248544
2021-11-08,345.57,351.51,338.04,351.27,6516178
2021-11-09,126.66,128.2,115.99,126.5,6449826
2021-11-10,307.36,310.76,307.36,309.7,5908394
2021-11-11,160.07,162.61,155.24,162.16,4406820
2021-11-12,394.97,397.44,390.81,395.6,3448466
2021-11-15,304.89,315.26,299.88,302.81,1468897
2021-11-16,372.09,377.01,355.97,365.27,6816504
2021-11-17,116.67,123.83,111.08,111.99,4162633
2021-11-18,133.92,153.71,130.09,139.29,8370305
2021-11-19,386.53,400.22,376.44,394.07,2173767
2021-11-22,128.83,147.81,111.52,125.55,4303034
2021-11-23,128.5,131.35,123.68,126.21,1066538
2021-11-24,104.84,112.49,103.27,108.76,5882237
2021-11-25,482.6,493.7,475.47,491.37,2928347
2021-11-26,395.0,396.54,380.05,380.83,5389696
2021-11-29,241.3,241.38,230.29,234.56,3894914
2021-11-30,218.61,232.02,202.28,206.99,7101865
2021-12-01,239.88,252.72,220.69,242.96,5779577
2021-12-02,409.86,418.08,394.01,396.55,9820116
2021-12-03,364.55,374.34,352.47,367.01,5840896
2021-12-06,174.08,182.39,164.21,169.41,1136322
2021-12-07,169.64,170.12,168.84,169.1,1258116
2021-12-08,139.36,146.07,119.67,144.39,4955449
2021-12-09,364.12,367.66,356.45,356.66,3130239
2021-12-10,405.75,407.72,402.7,404.9,6988935
2021-12-13,206.02,225.15,192.68,193.39,3133520
2021-12-14,108.38,120.37,102.69,111.24,8148703
2021-12-15,132.87,147.44,121.15,134.32,7276839
2021-12-16,487.14,493.45,475.41,481.21,7044806
2021-12-17,218.18,226.04,209.26,211.48,6621510
2021-12-20,407.69,412.43,390.97,399.04,7513638
2021-12-21,349.87,351.8,344.57,349.43,2670663
2021-12-22,252.78,256.36,243.8,253.62,7422472
2021-12-23,182.27,198.23,171.52,185.69,9337102
2021-12-24,148.55,162.11,135.28,151.1,7034478
2021-12-27,346.01,356.94,330.33,335.67,5594641
2021-12-28,409.85,419.36,401.96,406.96,8003377
2021-12-29,357.56,376.01,344.64,349.72,8305737
2021-12-30,312.12,313.58,309.11,310.22,8815157
2021-12-31,116.78,122.39,98.13,103.58,3970993
2022-01-03,487.4,494.39,479.73,487.35,6110662
2022-01-04,419.49,435.13,404.9,421.91,2556610
2022-01-05,217.13,236.98,216.72,235.86,2836301
2022-01-06,491.99,496.8,487.88,489.63,4037099
2022-01-07,340.75,358.24,331.01,348.48,1311356
2022-01-10,332.97,349.58,315.4,343.34,4221004
2022-01-11,399.23,403.72,388.68,397.11,9139023
2022-01-12,424.71,432.69,406.11,412.89,7356687
2022-01-13,362.59,370.78,352.92,357.61,6875445
2022-01-14,151.24,170.8,141.43,142.58,6526771
2022-01-17,235.31,238.92,232.91,234.75,8602213
2022-01-18,471.23,487.22,455.18,479.03,5036454
2022-01-19,189.85,196.53,184.91,185.46,3194999
2022-01-20,248.87,263.48,230.87,238.03,1777725
2022-01-21,272.83,281.23,254.61,273.41,7339959
2022-01-24,275.76,287.33,256.9,280.71,7793832
2022-01-25,345.18,361.83,334.77,347.09,2343961
2022-01-26,477.23,493.31,463.69,484.37,7228556
2022-01-27,196.28,213.61,180.71,193.47,6717209
2022-01-28,148.6,149.79,145.98,146.59,1259966
2022-01-31,178.99,192.83,166.97,177.27,8195190
2022-02-01,454.77,457.57,454.08,456.11,2731126
2022-02-02,358.32,366.64,348.37,365.69,5267136
2022-02-03,214.36,225.33,211.27,212.23,2332103
2022-02-04,426.38,434.43,422.72,428.66,3483587
2022-02-07,444.55,454.94,437.25,443.07,9384640
2022-02-08,438.61,458.54,429.96,444.48,4274272
2022-02-09,467.57,470.27,455.11,455.47,3018422
2022-02-10,200.9,214.41,199.41,204.1,2759144
2022-02-11,402.02,409.94,391.94,406.7,1818838
2022-02-14,284.22,286.88,280.56,284.06,7120632
2022-02-15,436.8,439.97,425.32,431.92,3389580
2022-02-16,391.4,410.38,378.65,387.71,2925635
2022-02-17,410.58,428.17,399.44,408.01,2980413
2022-02-18,362.46,380.61,347.7,360.31,5283327
2022-02-21,170.97,190.8,164.26,186.44,7269854
2022-02-22,318.01,322.18,302.71,321.54,4104490
2022-02-23,493.87,500.98,485.21,492.13,7645340
2022-02-24,474.96,488.34,465.27,474.35,5155035
2022-02-25,117.27,126.95,104.31,123.47,9355687
2022-02-28,165.93,174.29,165.56,169.29,5523088
2022-03-01,152.69,159.85,139.61,150.78,4753206
2022-03-02,390.39,402.27,378.02,383.62,1963208
2022-03-03,427.11,438.63,420.92,434.08,2135583
2022-03-04,185.4,188.63,183.69,186.32,6109661
2022-03-07,302.34,311.78,300.52,309.63,2057721
2022-03-08,436.28,447.35,417.82,440.87,9406834
2022-03-09,393.12,404.53,379.34,384.75,7288956
2022-03-10,316.89,321.1,314.35,319.18,5579449
2022-03-11,336.14,350.98,329.0,346.59,9984537
2022-03-14,303.34,303.85,291.49,295.77,1051712
2022-03-15,219.02,226.12,202.31,206.42,1975288
2022-03-16,326.01,341.61,325.14,325.18,5524733
2022-03-17,375.55,386.83,370.82,378.04,5309582
2022-03-18,449.33,454.55,431.53,439.65,9038341
2022-03-21,354.52,368.42,354.33,362.15,3262353
2022-03-22,404.45,415.8,400.42,403.31,4772093
2022-03-23,164.03,179.95,144.85,175.03,1734391
2022-03-24,284.62,299.32,272.35,279.31,2312784
2022-03-25,103.73,115.93,98.5,102.45,5814206
2022-03-28,198.67,208.44,197.33,202.67,4328367
2022-03-29,390.58,393.25,390.02,391.63,8632187
2022-03-30,496.72,501.95,491.83,494.01,2381872
2022-03-31,139.67,148.05,122.04,129.11,8461821
2022-04-01,260.6,272.58,252.28,255.73,1321064
2022-04-04,420.03,430.3,405.62,423.35,8099275
2022-04-05,181.61,187.38,163.25,181.83,3685400
2022-04-06,322.03,322.16,313.87,317.71,1122994
2022-04-07,393.23,403.15,389.4,399.22,9329315
2022-04-08,346.39,352.11,336.05,347.87,6102005
2022-04-11,175.21,189.9,157.05,161.59,5924760
2022-04-12,242.15,242.63,226.07,242.07,2882460
2022-04-13,413.52,425.21,412.2,422.88,8118986
2022-04-14,321.69,340.52,307.84,314.52,9416557
2022-04-15,102.09,105.58,90.65,93.43,8230992
2022-04-18,404.4,413.83,386.25,389.71,3432833
2022-04-19,114.12,115.95,111.67,112.27,1378147
2022-04-20,398.29,410.81,387.61,404.97,6455945
2022-04-21,180.99,192.0,163.4,176.84,6648399
2022-04-22,483.23,491.38,475.03,487.83,1574989
2022-04-25,247.18,257.6,237.54,252.51,7372120
2022-04-26,230.77,248.7,229.36,241.06,3508648
2022-04-27,159.56,163.48,153.99,160.51,4185155
2022-04-28,222.24,222.69,215.75,215.88,5291484
2022-04-29,450.66,467.89,431.76,443.02,1627838
2022-05-02,498.53,510.08,492.88,503.85,9264197
2022-05-03,247.32,265.14,238.11,238.36,2126528
2022-05-04,279.44,291.38,266.02,266.85,6572466
2022-05-05,388.83,405.03,385.58,402.15,6697767
2022-05-06,454.48,463.07,444.75,457.28,6193792
2022-05-09,337.22,352.21,322.45,330.35,8246656
2022-05-10,256.61,274.87,239.27,263.76,3637023
2022-05-11,265.05,276.49,252.52,271.52,9837039
2022-05-12,378.25,381.86,364.87,370.08,9787933
2022-05-13,101.29,106.66,98.76,99.05,6482165
2022-05-16,347.84,351.81,328.92,350.27,9403672
2022-05-17,242.2,247.13,239.55,242.17,6405067
2022-05-18,417.68,423.81,402.19,404.49,4806708
2022-05-19,137.2,148.3,131.9,139.97,8180873
2022-05-20,335.28,347.04,316.61,339.99,6005404
2022-05-23,292.39,300.92,277.99,283.07,2387979
2022-05-24,356.93,369.24,341.85,349.23,2407296
2022-05-25,125.94,127.57,121.56,123.02,3726921
2022-05-26,331.99,333.75,323.13,333.66,6444929
2022-05-27,324.59,328.03,312.24,315.36,9859079
2022-05-30,324.26,334.63,308.86,323.69,8816584
2022-05-31,341.4,345.67,339.32,345.2,2371028
2022-06-01,370.59,376.25,351.34,355.0,1456435
2022-06-02,422.0,430.0,404.19,429.25,8836606
2022-06-03,207.93,224.17,202.52,223.03,7816874
2022-06-06,430.02,430.3,413.56,428.37,1538359
2022-06-07,299.3,312.29,288.94,293.95,9211981
2022-06-08,130.82,144.2,121.59,135.93,4208136
2022-06-09,123.42,139.39,117.13,134.07,9157551
2022-06-10,233.7,252.35,222.08,251.93,5902785
2022-06-13,413.96,414.36,399.36,402.07,7812814
2022-06-14,383.07,386.15,374.85,383.51,9932770
2022-06-15,415.45,433.17,402.86,413.13,6064179
2022-06-16,306.91,316.08,292.92,296.99,6882843
2022-06-17,276.08,287.37,261.86,272.61,1982207
2022-06-20,158.98,172.24,157.94,169.29,4321453
2022-06-21,231.28,244.86,214.08,228.39,6081328
2022-06-22,273.61,292.24,264.44,279.39,8169514
2022-06-23,135.44,155.38,130.19,155.26,8950537
2022-06-24,188.24,202.65,183.41,191.09,1778873
2022-06-27,339.29,345.03,329.63,339.11,1466548
2022-06-28,394.27,411.86,376.53,389.43,5518633
2022-06-29,499.34,500.32,491.77,495.13,7049655
2022-06-30,473.25,477.87,458.25,471.9,3596057
2022-07-01,357.03,374.97,355.09,373.74,1120026
2022-07-04,268.5,273.62,258.98,266.92,7525713
2022-07-05,354.47,358.88,334.64,353.27,6295986
2022-07-06,414.26,417.02,398.85,400.47,9240786
2022-07-07,147.33,164.52,143.12,147.64,6324107
2022-07-08,263.96,273.96,253.93,263.99,1446295
2022-07-11,435.92,449.42,431.25,431.61,4229198
2022-07-12,253.53,258.31,245.34,248.62,3865530
2022-07-13,328.75,343.91,313.15,329.06,2094526
2022-07-14,335.11,350.31,319.68,320.14,4856811
2022-07-15,173.79,180.04,169.23,172.09,3375521
2022-07-18,244.89,253.11,226.45,240.15,9882074
2022-07-19,233.8,238.0,221.95,231.15,6198931
2022-07-20,110.48,130.01,102.88,128.0,8127080
2022-07-21,109.68,122.59,99.64,114.45,5274015
2022-07-22,432.68,451.37,420.58,433.35,3238275
2022-07-25,209.23,215.3,198.03,214.09,7493956
2022-07-26,307.23,322.87,297.5,317.41,4925300
2022-07-27,219.49,234.81,209.39,214.47,7557049
2022-07-28,476.27,490.1,472.74,475.02,6152903
2022-07-29,203.72,223.03,187.46,211.5,4830278
2022-08-01,271.86,279.73,261.03,271.5,8437101
2022-08-02,449.09,451.71,446.47,450.61,6924381
2022-08-03,436.77,450.21,421.45,442.7,1233597
2022-08-04,174.44,189.03,155.79,176.57,3645348
2022-08-05,421.06,432.56,402.11,432.14,5561295
2022-08-08,283.27,287.41,275.89,282.04,4004494
2022-08-09,293.19,303.28,290.48,291.92,3875780
2022-08-10,153.39,159.64,143.02,156.78,8241282
2022-08-11,132.24,140.79,129.99,132.71,5113942
2022-08-12,391.18,404.08,372.5,397.05,3897596
2022-08-15,298.58,313.49,294.91,312.69,3114564
2022-08-16,274.74,279.38,269.68,276.44,4110806
2022-08-17,391.8,399.91,383.67,393.35,6615054
2022-08-18,406.21,411.59,398.54,404.55,9656408
2022-08-19,163.56,167.54,147.67,154.91,6382919
2022-08-22,344.09,359.76,334.96,343.72,3575326
2022-08-23,154.14,172.33,150.73,164.47,2667349
2022-08-24,400.55,407.95,395.21,404.78,7138695
2022-08-25,362.78,377.81,352.6,369.7,4589974
2022-08-26,482.65,500.59,479.7,483.84,8538911
2022-08-29,127.58,144.51,115.35,129.75,8865927
2022-08-30,122.82,126.48,111.51,123.36,5344899
2022-08-31,212.87,232.0,198.58,214.48,1784402
2022-09-01,204.68,212.22,185.93,200.03,6991766
2022-09-02,198.79,205.58,180.55,199.85,9195665
2022-09-05,462.5,463.75,443.58,456.92,9767584
2022-09-06,199.82,209.54,194.92,200.91,6405747
2022-09-07,208.78,210.96,206.15,210.46,7745781
2022-09-08,403.76,408.73,397.71,399.5,5242546
2022-09-09,279.9,286.23,261.99,286.13,1459099
2022-09-12,410.68,426.86,391.24,395.48,4637310
2022-09-13,126.15,143.66,108.96,109.48,3125542
2022-09-14,295.03,301.08,292.83,300.17,6906657
2022-09-15,113.45,130.62,94.5,103.35,2120678
2022-09-16,125.06,142.21,116.59,135.28,4425298
2022-09-19,462.57,477.87,462.39,474.94,8370782
2022-09-20,155.7,158.63,146.85,156.97,3679628
2022-09-21,312.97,326.77,312.05,326.65,6833938
2022-09-22,264.44,283.34,253.56,262.32,1231360
2022-09-23,238.94,252.59,232.17,246.67,8565472
2022-09-26,459.93,466.57,450.46,452.32,7153470
2022-09-27,108.73,118.74,96.47,105.53,3840689
2022-09-28,365.52,378.43,348.14,373.83,9030112
2022-09-29,485.36,495.57,472.12,480.74,4804379
2022-09-30,324.07,326.47,315.39,321.94,8545188
2022-10-03,474.73,480.97,458.34,469.74,8452840
2022-10-04,120.9,136.95,102.79,124.86,5304395
2022-10-05,267.52,284.75,265.12,284.21,9962289
2022-10-06,204.06,206.81,193.42,194.17,1799800
2022-10-07,392.33,411.38,386.64,400.84,9174433
2022-10-10,492.52,499.1,491.58,498.07,9437446
2022-10-11,202.61,215.86,189.24,202.05,3630174
2022-10-12,361.67,376.71,344.41,346.95,3728627
2022-10-13,179.24,195.48,175.98,186.91,1855327
2022-10-14,326.13,345.05,309.88,321.56,5953225
2022-10-17,285.57,291.83,268.51,272.12,4266152
2022-10-18,488.8,505.97,470.52,500.62,4071487
2022-10-19,343.41,346.04,338.11,342.25,9708825
2022-10-20,239.8,253.9,221.72,251.76,6971165
2022-10-21,145.64,160.48,139.23,156.36,9632650
2022-10-24,160.5,174.05,149.45,166.5,6978728
2022-10-25,190.13,195.17,189.12,189.15,9614291
2022-10-26,200.39,217.85,199.51,207.35,2264123
2022-10-27,440.25,443.62,425.84,429.35,6529339
2022-10-28,324.49,325.56,315.6,324.67,2328142
2022-10-31,309.36,323.71,304.23,307.63,2305068
2022-11-01,145.91,155.42,142.1,145.91,5489191
2022-11-02,444.06,461.04,430.66,446.36,6735642
2022-11-03,389.13,396.79,389.12,391.14,8824132
2022-11-04,127.07,130.43,110.95,115.04,9923004
2022-11-07,383.13,399.86,381.55,392.52,7572483
2022-11-08,317.42,328.39,313.59,314.9,6419951
2022-11-09,132.69,136.47,124.97,125.63,7863695
2022-11-10,283.32,297.73,273.62,282.6,8740408
2022-11-11,293.88,304.1,286.78,299.26,4987422
2022-11-14,166.31,178.4,159.9,170.16,6656025
2022-11-15,478.28,487.5,459.0,471.05,7112445
2022-11-16,439.99,456.56,427.16,443.79,5860787
2022-11-17,367.61,384.2,367.14,373.37,9023749
2022-11-18,284.92,299.11,276.31,297.65,2913894
2022-11-21,264.71,266.81,247.21,248.28,9419489
2022-11-22,360.39,377.17,354.36,369.72,8264376
2022-11-23,318.17,331.59,316.28,329.93,4243899
2022-11-24,124.91,138.85,109.74,133.14,9325518
2022-11-25,305.0,312.26,292.88,296.45,6496069
2022-11-28,422.56,440.15,411.16,419.73,4045313
2022-11-29,283.7,298.2,282.62,293.8,1641627
2022-11-30,120.78,123.03,117.97,118.4,8746688
2022-12-01,414.51,422.67,402.06,418.79,7378131
2022-12-02,180.55,198.27,176.39,192.12,9612928
2022-12-05,203.45,204.39,193.37,201.41,1769483
